CODE,TITLE,TYPE,CREDITS,SLOT,FACULTY,VENUE
MVLD616L,Scripting Languages for Electro,TH,3,C2+TC2,RAHUL NARASIMHAN,
MVLD699J,Internship II/ Dissertation II,PJT,12,NIL,ACAD FACULTY,
MVLD699J,Internship II/ Dissertation II,PJT,12,NIL,PAT,
BMEE201L,Engineering Mechanics,TH,3,F1+TF1,SHANMUGA SUNDAR,
BMEE203L,Engineering Thermodynamics,TH,3,G1+TG1,JOSEPH DANIEL,
BMEE203L,Engineering Thermodynamics,TH,3,G1+TG1,MANIMARAN R,
BMEE203L,Engineering Thermodynamics,TH,3,G2+TG2,AVADHESH KUMAR SH,
BMEE206P,Machine Drawing Lab,LO,2,L5+L6+L55+L56,JANARDHAN REDDY  K,
BMEE206P,Machine Drawing Lab,LO,2,L23+L24+L29+L30,KRISHANU GANGULY,
BMEE206P,Machine Drawing Lab,LO,2,L19+L20+L29+L30,AYUB AHMED JANVEK,
BMEE207L,Kinematics and Dynamics of M,TH,3,A1+TA1,AWANI BHUSHAN,
BMEE207L,Kinematics and Dynamics of M,TH,3,A1+TA1,JANARDHAN REDDY  K,
BMEE207L,Kinematics and Dynamics of M,TH,3,A2+TA2,CHRISTO MICHAEL T,
BMEE207L,Kinematics and Dynamics of M,TH,3,A2+TA2,MECHNEWFACULTY1,
BMEE207P,Kinematics and Dynamics of M,LO,1,L31+L32,AWANI BHUSHAN,
BMEE207P,Kinematics and Dynamics of M,LO,1,L37+L38,AWANI BHUSHAN,
BMEE207P,Kinematics and Dynamics of M,LO,1,L43+L44,JANARDHAN REDDY  K,
BMEE207P,Kinematics and Dynamics of M,LO,1,L49+L50,JANARDHAN REDDY  K,
BMEE207P,Kinematics and Dynamics of M,LO,1,L27+L28,CHRISTO MICHAEL T,
BMEE207P,Kinematics and Dynamics of M,LO,1,L7+L8,MECHNEWFACULTY1,
BMEE207P,Kinematics and Dynamics of M,LO,1,L21+L22,MECHNEWFACULTY1,
BMEE207P,Kinematics and Dynamics of M,LO,1,L9+L10,CHRISTO MICHAEL T,
BMEE209L,Materials Science and Engineering,TH,3,F1+TF1,NARAYANAN R,
BMEE209L,Materials Science and Engineering,TH,3,F1+TF1,SREEKANTH DONDAP,
BMEE209L,Materials Science and Engineering,TH,3,F2+TF2,SREEKANTH DONDAP,
BMEE209L,Materials Science and Engineering,TH,3,F2+TF2,RAGHUKIRAN NADIMP,
BMEE209P,Materials Science and Engineering,LO,1,L31+L32,NARAYANAN R,
BMEE209P,Materials Science and Engineering,LO,1,L37+L38,NARAYANAN R,
BMEE209P,Materials Science and Engineering,LO,1,L43+L44,SREEKANTH DONDAP,
BMEE209P,Materials Science and Engineering,LO,1,L49+L50,SREEKANTH DONDAP,
BMEE209P,Materials Science and Engineering,LO,1,L3+L4,SREEKANTH DONDAP,
BMEE209P,Materials Science and Engineering,LO,1,L9+L10,SREEKANTH DONDAP,
BMEE209P,Materials Science and Engineering,LO,1,L15+L16,RAGHUKIRAN NADIMP,
BMEE209P,Materials Science and Engineering,LO,1,L21+L22,RAGHUKIRAN NADIMP,
BMEE210L,Mechatronics and Measurement,TH,3,E1+TE1,MOGANA PRIYA C,
BMEE210L,Mechatronics and Measurement,TH,3,E1+TE1,GIRIDHARAN A,
BMEE210L,Mechatronics and Measurement,TH,3,E2+TE2,BHISHAM KUMAR DH,
BMEE210P,Mechatronics and Measurement,LO,1,L49+L50,MOGANA PRIYA C,
BMEE210P,Mechatronics and Measurement,LO,1,L55+L56,MOGANA PRIYA C,
BMEE210P,Mechatronics and Measurement,LO,1,L23+L24,GIRIDHARAN A,
BMEE210P,Mechatronics and Measurement,LO,1,L29+L30,GIRIDHARAN A,
BMEE210P,Mechatronics and Measurement,LO,1,L25+L26,BHISHAM KUMAR DH,
BMEE210P,Mechatronics and Measurement,LO,1,L27+L28,BHISHAM KUMAR DH,
BMEE211L,Engineering Optimization,TH,3,D1+TD1,PARTHIBAN V,
BMEE212L,Quality Control and Improvem,TH,3,D1+TD1,SIVARAJAN S,
BMEE212L,Quality Control and Improvem,TH,3,D2+TD2,GAJANAND GUPTA,
BMEE301L,Design of Machine Elements,TH,4,A1+TA1+TAA1,ANSHUMAN DAS,
BMEE301L,Design of Machine Elements,TH,4,A2+TA2+TAA2,VENKATACHALAM G,
BMEE302L,Metal Casting and Welding,TH,3,C1+TC1,GIRIDHARAN A,
BMEE302L,Metal Casting and Welding,TH,3,C1+TC1,MANOJ KUMAR R,
BMEE302L,Metal Casting and Welding,TH,3,C2+TC2,BHUPESH SINGH KATI,
BMEE302L,Metal Casting and Welding,TH,3,C2+TC2,RADHA,
BMEE302P,Metal Casting and Welding La,LO,1,L43+L44,GIRIDHARAN A,
BMEE302P,Metal Casting and Welding La,LO,1,L55+L56,GIRIDHARAN A,
BMEE302P,Metal Casting and Welding La,LO,1,L23+L24,MANOJ KUMAR R,
BMEE302P,Metal Casting and Welding La,LO,1,L39+L40,MANOJ KUMAR R,
BMEE302P,Metal Casting and Welding La,LO,1,L3+L4,BHUPESH SINGH KATI,
BMEE302P,Metal Casting and Welding La,LO,1,L7+L8,BHUPESH SINGH KATI,
BMEE302P,Metal Casting and Welding La,LO,1,L19+L20,RADHA,
BMEE302P,Metal Casting and Welding La,LO,1,L25+L26,RADHA,
BMEE303L,Thermal Engineering Systems,TH,3,G1+TG1,TAMIL SELVAN P,
BMEE303L,Thermal Engineering Systems,TH,3,G1+TG1,MANAVALLA SREEKAN,
BMEE303L,Thermal Engineering Systems,TH,3,G2+TG2,FEROSKHAN M,
BMEE303L,Thermal Engineering Systems,TH,3,G2+TG2,SANJEEV JAKHAR,
BMEE303P,Thermal Engineering Systems,LO,1,L23+L24,TAMIL SELVAN P,
BMEE303P,Thermal Engineering Systems,LO,1,L39+L40,TAMIL SELVAN P,
BMEE303P,Thermal Engineering Systems,LO,1,L43+L44,MANAVALLA SREEKAN,
BMEE303P,Thermal Engineering Systems,LO,1,L55+L56,MANAVALLA SREEKAN,
BMEE303P,Thermal Engineering Systems,LO,1,L9+L10,FEROSKHAN M,
BMEE303P,Thermal Engineering Systems,LO,1,L27+L28,FEROSKHAN M,
BMEE303P,Thermal Engineering Systems,LO,1,L7+L8,SANJEEV JAKHAR,
BMEE303P,Thermal Engineering Systems,LO,1,L21+L22,SANJEEV JAKHAR,
BMEE306L,Computer Aided Design and Fi,TH,3,A1+TA1,TAPAN KUMAR MAHA,
BMEE306L,Computer Aided Design and Fi,TH,3,A1+TA1,BHASKARA RAO,
BMEE306L,Computer Aided Design and Fi,TH,3,A2+TA2,DAVIDSON JEBASEELA,
BMEE306L,Computer Aided Design and Fi,TH,3,A2+TA2,LAKSHMI PATHI JAKKA,
BMEE306P,Computer Aided Design and Fi,LO,1,L37+L38,TAPAN KUMAR MAHA,
BMEE306P,Computer Aided Design and Fi,LO,1,L37+L38,BHASKARA RAO,
BMEE306P,Computer Aided Design and Fi,LO,1,L9+L10,DAVIDSON JEBASEELA,
BMEE306P,Computer Aided Design and Fi,LO,1,L9+L10,LAKSHMI PATHI JAKKA,
BMEE308P,Microcontrollers and Interfaci,LO,1,L31+L32,ELANGO M,
BMEE308P,Microcontrollers and Interfaci,LO,1,L37+L38,ELANGO M,
BMEE308P,Microcontrollers and Interfaci,LO,1,L43+L44,N.GOBINATH,
BMEE308P,Microcontrollers and Interfaci,LO,1,L49+L50,N.GOBINATH,
BMEE308P,Microcontrollers and Interfaci,LO,1,L3+L4,BALAJI B,
BMEE308P,Microcontrollers and Interfaci,LO,1,L7+L8,BALAJI B,
BMEE308P,Microcontrollers and Interfaci,LO,1,L19+L20,SHENBAGA VELU P,
BMEE308P,Microcontrollers and Interfaci,LO,1,L25+L26,SHENBAGA VELU P,
BMEE310L,Supply Chain Management,TH,3,G1+TG1,DEIVANATHAN R,
BMEE310L,Supply Chain Management,TH,3,G1+TG1,AVADHESH KUMAR SH,
BMEE310L,Supply Chain Management,TH,3,G2+TG2,DEIVANATHAN R,
BMEE313E,Non-destructive Testing,ETH,3,D1+TD1,MRUTYUNJAY PANIGR,
BMEE313E,Non-destructive Testing,ELA,1,L31+L32,MRUTYUNJAY PANIGR,
BMEE313E,Non-destructive Testing,ELA,1,L11+L12,MRUTYUNJAY PANIGR,
BMEE322L,Engineering Failure Analysis,TH,3,F1+TF1,ANNAMALAI K,
BMEE327E,Vehicle Dynamics,ETH,2,E1,LENIN BABU M C,
BMEE327E,Vehicle Dynamics,ELA,1,L11+L12,LENIN BABU M C,
BMEE327E,Vehicle Dynamics,ELA,1,L5+L6,LENIN BABU M C,
BMEE328E,Hybrid and Electric Vehicles Te,ETH,2,G1,VENUGOPAL T,
BMEE328E,Hybrid and Electric Vehicles Te,ELA,1,L11+L12,VENUGOPAL T,
BMEE328E,Hybrid and Electric Vehicles Te,ELA,1,L5+L6,VENUGOPAL T,
BMEE330L,Control Systems,TH,3,E1+TE1,N.GOBINATH,
BMEE330L,Control Systems,TH,3,E1+TE1,ELANGO M,
BMEE330L,Control Systems,TH,3,E2+TE2,BALAJI B,
BMEE330L,Control Systems,TH,3,E2+TE2,SHENBAGA VELU P,
BMEE402L,Heat and Mass Transfer,TH,3,B1+TB1,KARUNAMURTHY K,
BMEE402L,Heat and Mass Transfer,TH,3,B1+TB1,PRITAM DAS,
BMEE402L,Heat and Mass Transfer,TH,3,B2+TB2,HARISH R,
BMEE402L,Heat and Mass Transfer,TH,3,B2+TB2,SAURABH YADAV,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L49+L50,KARUNAMURTHY K,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L55+L56,KARUNAMURTHY K,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L23+L24,PRITAM DAS,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L29+L30,PRITAM DAS,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L15+L16,HARISH R,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L3+L4,HARISH R,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L21+L22,SAURABH YADAV,
BMEE402P,Heat and Mass Transfer Lab,LO,1,L7+L8,SAURABH YADAV,
BMEE404L,Design of Transmission System,TH,3,F1+TF1,ANSHUMAN DAS,
BMEE404L,Design of Transmission System,TH,3,F2+TF2,KRISHANU GANGULY,
BMEE407L,Artificial Intelligence,TH,3,F2+TF2,DEVAPRAKASAM D,
BMEE414L,Vehicle Body and Aerodynami,TH,3,E2+TE2,SHYAM KUMAR M B,
BMEE418L,Materials for Electric and Hybr,TH,3,D1+TD1,JEYANTHI S,
BMEE498J,Project-II / Internship,PJT,5,NIL,ACAD FACULTY,
BMEE498J,Project-II / Internship,PJT,5,NIL,PAT,
BMHA202L,Manufacturing Processes,TH,3,F1+TF1,SENTHIL KUMAR M,
BMHA202L,Manufacturing Processes,TH,3,F1+TF1,AYUB AHMED JANVEK,
BMHA202L,Manufacturing Processes,TH,3,F2+TF2,SENTHIL KUMAR M,
BMHA202P,Manufacturing Processes Lab,LO,1,L31+L32,AYUB AHMED JANVEK,
BMHA202P,Manufacturing Processes Lab,LO,1,L37+L38,AYUB AHMED JANVEK,
BMHA202P,Manufacturing Processes Lab,LO,1,L43+L44,SENTHIL KUMAR M,
BMHA202P,Manufacturing Processes Lab,LO,1,L49+L50,SENTHIL KUMAR M,
BMHA202P,Manufacturing Processes Lab,LO,1,L3+L4,SENTHIL KUMAR M,
BMHA202P,Manufacturing Processes Lab,LO,1,L9+L10,SENTHIL KUMAR M,
BMHA203L,Sensors and Instrumentation,TH,3,E1+TE1,PRABHAKAR KUSHWA,
BMHA203L,Sensors and Instrumentation,TH,3,E2+TE2,SUGUMARAN,
BMHA203P,Sensors and Instrumentation L,LO,1,L31+L32,PRABHAKAR KUSHWA,
BMHA203P,Sensors and Instrumentation L,LO,1,L43+L44,PRABHAKAR KUSHWA,
BMHA203P,Sensors and Instrumentation L,LO,1,L3+L4,SUGUMARAN,
BMHA203P,Sensors and Instrumentation L,LO,1,L7+L8,SUGUMARAN,
BMHA204L,Microprocessors and Microcontrollers,TH,2,G2,VIGNESWARAN T,
BMHA204L,Microprocessors and Microcontrollers,TH,2,G1,VIGNESWARAN T,
BMHA204P,Microprocessors and Microcontrollers,LO,1,L49+L50,VIGNESWARAN T,
BMHA204P,Microprocessors and Microcontrollers,LO,1,L49+L50,RAHUL NARASIMHAN,
BMHA204P,Microprocessors and Microcontrollers,LO,1,L27+L28,VIGNESWARAN T,
BMHA204P,Microprocessors and Microcontrollers,LO,1,L27+L28,RAHUL NARASIMHAN,
BMHA302L,Industrial Automation,TH,3,D1+TD1,SAKTHIVEL G,
BMHA302L,Industrial Automation,TH,3,D2+TD2,MECHNEWFACULTY2,
BMHA302P,Industrial Automation Lab,LO,1,L23+L24,SAKTHIVEL G,
BMHA302P,Industrial Automation Lab,LO,1,L33+L34,SAKTHIVEL G,
BMHA302P,Industrial Automation Lab,LO,1,L11+L12,MECHNEWFACULTY2,
BMHA302P,Industrial Automation Lab,LO,1,L13+L14,MECHNEWFACULTY2,
BMHA303L,Industrial Robotics,TH,3,B1+TB1,ABHISHEK,
BMHA303L,Industrial Robotics,TH,3,B2+TB2,AROCKIA SELVAKUMA,
BMHA303P,Industrial Robotics Lab,LO,1,L45+L46,ABHISHEK,
BMHA303P,Industrial Robotics Lab,LO,1,L5+L6,ABHISHEK,
BMHA303P,Industrial Robotics Lab,LO,1,L29+L30,AROCKIA SELVAKUMA,
BMHA303P,Industrial Robotics Lab,LO,1,L15+L16,AROCKIA SELVAKUMA,
BMHA311L,Additive Manufacturing,TH,3,E1+TE1,JAFFERSON J M,
BMHA312L,Control Systems,TH,3,C1+TC1,SARAVANAKUMAR D,
BMHA312L,Control Systems,TH,3,C2+TC2,KRISHNA PRAKASH YA,
BMHA313E,Driver Assistance Systems and,ETH,2,G2,G MURALIMOHAN,
BMHA313E,Driver Assistance Systems and,ELA,1,L5+L6,G MURALIMOHAN,
BMHA313E,Driver Assistance Systems and,ELA,1,L35+L36,G MURALIMOHAN,
BMHA401L,Computer Integrated Manufac,TH,2,A1,BHUPESH SINGH KATI,
BMHA401L,Computer Integrated Manufac,TH,2,A2,GAJANAND GUPTA,
BMHA401P,Computer Integrated Manufac,LO,1,L37+L38,BHUPESH SINGH KATI,
BMHA401P,Computer Integrated Manufac,LO,1,L15+L16,GAJANAND GUPTA,
BMHA404L,Biomechatronics,TH,3,E2+TE2,ABHISHEK,
BMHA408E,Unmanned Aerial Vehicles,ETH,2,G1,KRISHNA PRAKASH YA,
BMHA408E,Unmanned Aerial Vehicles,ELA,1,L29+L30,KRISHNA PRAKASH YA,
BMHA408E,Unmanned Aerial Vehicles,ELA,1,L57+L58,KRISHNA PRAKASH YA,
BMHA498J,Project-II / Internship,PJT,5,NIL,ACAD FACULTY,
BMHA498J,Project-II / Internship,PJT,5,NIL,PAT,
MAUE605L,Vehicle Aerodynamics,TH,3,F2+TF2,VINAYAGAMURTHY G,
MCDM506,Advanced Vibration Engineeri,TH,3,G2+TG2,LENIN BABU M C,
MCDM608,Computational Fluid Dynamics,TH,3,B2+TB2,SIVAKUMAR R,
MCDM608,Computational Fluid Dynamics,LO,1,L9+L10,SIVAKUMAR R,
MCDM612,Advanced Manufacturing Tech,TH,3,D2+TD2,MOHAN R,
MCDM699,Internship II/ Dissertation II,PJT,12,NIL,ACAD FACULTY,
MCDM699,Internship II/ Dissertation II,PJT,12,NIL,PAT,
MMAE503,Additive Manufacturing Techn,TH,3,C2+TC2,DR.PADMANABHAN R,
MMAE503,Additive Manufacturing Techn,LO,1,L13+L14,DR.PADMANABHAN R,
MMHA506,Advanced Control Systems,TH,3,G2+TG2,PRABHAKAR KUSHWA,
MMHA507,Industrial Process Automation,TH,2,C2,ELANGO M,
MMHA507,Industrial Process Automation,LO,1,L27+L28,ELANGO M,
MMHA601,Machine Vision Systems,TH,3,F2+TF2,MOGANA PRIYA C,
MMHA611,Bio-Mechatronics,TH,3,D2+TD2,G MURALIMOHAN,
MMHA612,Internet of Things and Smart,TH,3,B2+TB2,SIVARAJAN S,
MMHA699,Internship II/ Dissertation II,PJT,12,NIL,ACAD FACULTY,
MMHA699,Internship II/ Dissertation II,PJT,12,NIL,PAT,
ARB1001,Arabic for Beginners,TH,3,A2+TA2,TAPAN KUMAR MAHA,
BENG101L,Technical English Communication,TH,2,G1,SREEKALA U,
BENG101L,Technical English Communication,TH,2,G2,JOHN VINCENT A,
BENG101L,Technical English Communication,TH,2,D1,BHUVANESHWARI P,
BENG101L,Technical English Communication,TH,2,D2,GEROME KARTHIC KU,
BENG101P,Technical English Communication,LO,1,L11+L12,SREEKALA U,
BENG101P,Technical English Communication,LO,1,L41+L42,JOHN VINCENT A,
BENG101P,Technical English Communication,LO,1,L29+L30,BHUVANESHWARI P,
BENG101P,Technical English Communication,LO,1,L41+L42,GEROME KARTHIC KU,
BENG102P,Technical Report Writing,LO,1,L29+L30,AJITH I,
BENG102P,Technical Report Writing,LO,1,L49+L50,DIVYA,
BENG102P,Technical Report Writing,LO,1,L25+L26,DIVYA,
BENG102P,Technical Report Writing,LO,1,L13+L14,S VIJAYALAKSHMI,
BENG102P,Technical Report Writing,LO,1,L45+L46,DEVI MEENAKSHI,
BENG102P,Technical Report Writing,LO,1,L5+L6,ALAMELU C,
BENG102P,Technical Report Writing,LO,1,L5+L6,RAJITHA K,
BENG102P,Technical Report Writing,LO,1,L11+L12,RAJITHA K,
BENG102P,Technical Report Writing,LO,1,L29+L30,ALAN G,
BENG102P,Technical Report Writing,LO,1,L37+L38,ALAMELU C,
BENG102P,Technical Report Writing,LO,1,L43+L44,PATCHAINAYAGI S,
BENG102P,Technical Report Writing,LO,1,L33+L34,HASEENA NAJI,
BENG102P,Technical Report Writing,LO,1,L39+L40,SIVAKAMI B,
BENG102P,Technical Report Writing,LO,1,L49+L50,SIVAKAMI B,
BENG102P,Technical Report Writing,LO,1,L51+L52,GANESH NAGARAO CH,
BENG102P,Technical Report Writing,LO,1,L55+L56,RASHMI REKHA BORA,
BENG102P,Technical Report Writing,LO,1,L53+L54,AKAITAB MUKHERJEE,
BENG102P,Technical Report Writing,LO,1,L11+L12,AJITH I,
BENG102P,Technical Report Writing,LO,1,L23+L24,RASHMI REKHA BORA,
BENG102P,Technical Report Writing,LO,1,L31+L32,RASHMI REKHA BORA,
BENG102P,Technical Report Writing,LO,1,L33+L34,MANALI KARMAKAR,
BENG102P,Technical Report Writing,LO,1,L37+L38,PREETHA R,
BENG102P,Technical Report Writing,LO,1,L39+L40,AKAITAB MUKHERJEE,
BENG102P,Technical Report Writing,LO,1,L43+L44,AKAITAB MUKHERJEE,
BENG102P,Technical Report Writing,LO,1,L55+L56,CHITHRA G K,
BENG102P,Technical Report Writing,LO,1,L1+L2,JAISHREE KARTHIGA R,
BENG102P,Technical Report Writing,LO,1,L3+L4,CHITHRA G K,
BENG102P,Technical Report Writing,LO,1,L7+L8,HASEENA NAJI,
BENG102P,Technical Report Writing,LO,1,L9+L10,AKAITAB MUKHERJEE,
BENG102P,Technical Report Writing,LO,1,L13+L14,VIJAYALAKSHMI V,
BENG102P,Technical Report Writing,LO,1,L15+L16,SREEKALA U,
BENG102P,Technical Report Writing,LO,1,L19+L20,SUBBU LAKSHMI M,
BENG102P,Technical Report Writing,LO,1,L21+L22,DIVYA,
BENG102P,Technical Report Writing,LO,1,L25+L26,PREETHA R,
BENG102P,Technical Report Writing,LO,1,L27+L28,RAJITHA K,
BENG102P,Technical Report Writing,LO,1,L35+L36,SAMIK MALLA,
BENG102P,Technical Report Writing,LO,1,L47+L48,GANESH NAGARAO CH,
BENG102P,Technical Report Writing,LO,1,L1+L2,PATCHAINAYAGI S,
BENG102P,Technical Report Writing,LO,1,L3+L4,ANUJA RAJ,
BENG102P,Technical Report Writing,LO,1,L7+L8,ANUJA RAJ,
BENG102P,Technical Report Writing,LO,1,L9+L10,SAMIK MALLA,
BENG102P,Technical Report Writing,LO,1,L13+L14,PREETHA R,
BENG102P,Technical Report Writing,LO,1,L15+L16,MARZIYA BEGUM S,
BENG102P,Technical Report Writing,LO,1,L19+L20,VIJAYALAKSHMI V,
BENG102P,Technical Report Writing,LO,1,L21+L22,SAMIK MALLA,
BENG102P,Technical Report Writing,LO,1,L25+L26,JOHN VINCENT A,
BENG102P,Technical Report Writing,LO,1,L27+L28,DAISY GOHAIN,
BENG102P,Technical Report Writing,LO,1,L5+L6,AJITH I,
BENG102P,Technical Report Writing,LO,1,L23+L24,ALAMELU C,
BENG102P,Technical Report Writing,LO,1,L39+L40,RAJASEKARAN V,
BENG102P,Technical Report Writing,LO,1,L31+L32,DEVI MEENAKSHI,
BENG102P,Technical Report Writing,LO,1,L37+L38,RASHMI REKHA BORA,
BENG102P,Technical Report Writing,LO,1,L43+L44,MANALI KARMAKAR,
BENG102P,Technical Report Writing,LO,1,L49+L50,SAMIK MALLA,
BENG102P,Technical Report Writing,LO,1,L55+L56,DAISY GOHAIN,
BENG102P,Technical Report Writing,LO,1,L11+L12,SIVAKAMI B,
BENG102P,Technical Report Writing,LO,1,L37+L38,DIVYA,
BENG102P,Technical Report Writing,LO,1,L49+L50,JAISHREE KARTHIGA R,
BENG102P,Technical Report Writing,LO,1,L55+L56,SIVAKAMI B,
BENG102P,Technical Report Writing,LO,1,L33+L34,AKAITAB MUKHERJEE,
BENG102P,Technical Report Writing,LO,1,L31+L32,PREETHA R,
BENG102P,Technical Report Writing,LO,1,L1+L2,PREETHA R,
BENG102P,Technical Report Writing,LO,1,L9+L10,DAVID PAUL S,
BENG102P,Technical Report Writing,LO,1,L13+L14,SREEKALA U,
BENG102P,Technical Report Writing,LO,1,L21+L22,SATHVIKA R,
BENG102P,Technical Report Writing,LO,1,L25+L26,DEVI MEENAKSHI,
BENG102P,Technical Report Writing,LO,1,L35+L36,GANESH NAGARAO CH,
BENG102P,Technical Report Writing,LO,1,L59+L60,GEROME KARTHIC KU,
BENG102P,Technical Report Writing,LO,1,L3+L4,VIJAYALAKSHMI V,
BENG102P,Technical Report Writing,LO,1,L7+L8,GANESH NAGARAO CH,
BENG102P,Technical Report Writing,LO,1,L19+L20,RAJASEKARAN V,
BENG102P,Technical Report Writing,LO,1,L15+L16,SUBBU LAKSHMI M,
BENG102P,Technical Report Writing,LO,1,L25+L26,S VIJAYALAKSHMI,
BENG102P,Technical Report Writing,LO,1,L27+L28,PATCHAINAYAGI S,
BENG102P,Technical Report Writing,LO,1,L41+L42,AJITH I,
BENG102P,Technical Report Writing,LO,1,L47+L48,DAVID PAUL S,
BENG102P,Technical Report Writing,LO,1,L11+L12,SUBBU LAKSHMI M,
BENG102P,Technical Report Writing,LO,1,L23+L24,PREETHA R,
BENG102P,Technical Report Writing,LO,1,L31+L32,SUBBU LAKSHMI M,
BENG102P,Technical Report Writing,LO,1,L43+L44,CHITHRA G K,
BENG102P,Technical Report Writing,LO,1,L55+L56,HASEENA NAJI,
BENG102P,Technical Report Writing,LO,1,L39+L40,ALAN G,
BENG102P,Technical Report Writing,LO,1,L51+L52,ALAN G,
BENG102P,Technical Report Writing,LO,1,L1+L2,ALAN G,
BENG102P,Technical Report Writing,LO,1,L9+L10,JAISHREE KARTHIGA R,
BENG102P,Technical Report Writing,LO,1,L15+L16,HASEENA NAJI,
BENG102P,Technical Report Writing,LO,1,L19+L20,JAISHREE KARTHIGA R,
BENG102P,Technical Report Writing,LO,1,L41+L42,DAVID PAUL S,
BENG102P,Technical Report Writing,LO,1,L29+L30,SATHVIKA R,
BENG102P,Technical Report Writing,LO,1,L37+L38,VIJAYALAKSHMI V,
BENG102P,Technical Report Writing,LO,1,L49+L50,HASEENA NAJI,
BENG102P,Technical Report Writing,LO,1,L33+L34,ALAN G,
BENG102P,Technical Report Writing,LO,1,L39+L40,DAISY GOHAIN,
BENG102P,Technical Report Writing,LO,1,L45+L46,JAISHREE KARTHIGA R,
BENG102P,Technical Report Writing,LO,1,L51+L52,SATHVIKA R,
BENG102P,Technical Report Writing,LO,1,L3+L4,SUBBU LAKSHMI M,
BENG102P,Technical Report Writing,LO,1,L7+L8,DEVI MEENAKSHI,
BENG102P,Technical Report Writing,LO,1,L15+L16,RASHMI REKHA BORA,
BENG102P,Technical Report Writing,LO,1,L21+L22,BHUVANESWARI G,
BENG102P,Technical Report Writing,LO,1,L27+L28,SIVAKAMI B,
BENG102P,Technical Report Writing,LO,1,L47+L48,SAMIK MALLA,
BESP101L,Spanish I,TH,2,G1,SAVARIAH XAVIER Y C,
BESP101L,Spanish I,TH,2,G1,KISHORE SANTHANAM,
BESP101L,Spanish I,TH,2,G2,SAVARIAH XAVIER Y C,
BESP101L,Spanish I,TH,2,B1,SAVARIAH XAVIER Y C,
BESP101L,Spanish I,TH,2,B2,SAVARIAH XAVIER Y C,
BFRE101L,French I,TH,2,G1,GOVINDARAJAN P,
BFRE101L,French I,TH,2,G1,CLARISSE ROUABAH,
BFRE101L,French I,TH,2,G1,THANI THAMIZHARASI,
BFRE101L,French I,TH,2,G2,GOVINDARAJAN P,
BFRE101L,French I,TH,2,G2,THANI THAMIZHARASI,
BFRE101L,French I,TH,2,B1,THANI THAMIZHARASI,
BFRE101L,French I,TH,2,B1,CLARISSE ROUABAH,
BFRE101L,French I,TH,2,B2,GOVINDARAJAN P,
BGRE101L,MODERN GREEK,TH,2,G1,JAMUNARANI M,
BGRE101L,MODERN GREEK,TH,2,G1,SUGUMAR G,
BGRE101L,MODERN GREEK,TH,2,G2,SUGUMAR G,
BGRE101L,MODERN GREEK,TH,2,B1,SUGUMAR G,
BGRE101L,MODERN GREEK,TH,2,B1,RANGANATHAN MANI,
BGRE101L,MODERN GREEK,TH,2,B2,JAMUNARANI M,
BHUM101N,Ethics and Values,OC,2,NIL,PREETHA R,
BHUM101N,Ethics and Values,OC,2,NIL,DAISY GOHAIN,
BHUM101N,Ethics and Values,OC,2,NIL,SUBBU LAKSHMI M,
BHUM101N,Ethics and Values,OC,2,NIL,HASEENA NAJI,
BHUM101N,Ethics and Values,OC,2,NIL,JAISHREE KARTHIGA R,
BHUM101N,Ethics and Values,OC,2,NIL,SAMIK MALLA,
BHUM101N,Ethics and Values,OC,2,NIL,GANESH NAGARAO CH,
BHUM101N,Ethics and Values,OC,2,NIL,DIVYA,
BHUM101N,Ethics and Values,OC,2,NIL,VINEETH,
BHUM101N,Ethics and Values,OC,2,NIL,CHITHRA G K,
BHUM101N,Ethics and Values,OC,2,NIL,DEVI MEENAKSHI,
BHUM101N,Ethics and Values,OC,2,NIL,AKAITAB MUKHERJEE,
BHUM101N,Ethics and Values,OC,2,NIL,MANALI KARMAKAR,
BHUM101N,Ethics and Values,OC,2,NIL,RASHMI REKHA BORA,
BHUM106L,PRINCIPLES OF SOCIOLOGY,TH,3,F1+TF1,TIWARI MAHALAXMI S,
BHUM106L,PRINCIPLES OF SOCIOLOGY,TH,3,E2+TE2,VIJAYALAKSHMI V,
BHUM107L,SUSTAINABILITY AND SOCIETY,TH,3,G1+TG1,SWATI,
BHUM107L,SUSTAINABILITY AND SOCIETY,TH,3,F2+TF2,SWATI,
BHUM108L,URBAN COMMUNITY DEVELO,TH,3,A1+TA1,BINU SAHAYAM D,
BHUM108L,URBAN COMMUNITY DEVELO,TH,3,E1+TE1,ROOPESH O B,
BHUM109L,SOCIAL WORK AND SUSTAINA,TH,3,B1+TB1,BINU SAHAYAM D,
BHUM109L,SOCIAL WORK AND SUSTAINA,TH,3,E2+TE2,BINU SAHAYAM D,
BHUM110E,Cognitive Psychology,ETH,2,F1,SABESAN S,
BHUM110E,Cognitive Psychology,ELA,1,L11+L12,SABESAN S,
BHUM110E,Cognitive Psychology,ETH,2,B2,SUBASREE V,
BHUM110E,Cognitive Psychology,ELA,1,L23+L24,SUBASREE V,
